Start Date,End Date,County,State,Property Type,Median Sale Price,Median Sale Price MoM,Median List Price,Median List Price MoM,Median Price per Sqft,Median Price per Sqft MoM,Median List Price per Sqft,Median List Price per Sqft MoM,Homes Sold,Homes Sold MoM,Pending Sales,Pending Sales MoM,New Listings,New Listings MoM,Months of Supply,Months of Supply MoM,Median Days on Market,Median Days on Market MoM,Average Sale to List,Average Sale to List MoM,Sold Above List,Sold Above List MoM,Price Drops,Price Drops MoM,Off Market in Two Weeks,Off Market in Two Weeks MoM
2018-06-01,2018-06-30,Middlesex County,NJ,Condo,"$212,500.00",4.94%,"$329,900.00",-0.03%,$181.16,2.83%,$210.20,0.23%,157,-6.55%,142,-8.97%,149,-17.22%,2,-10.00%,37,100.00%,98.18%,0.49%,22.29%,3.25%,20.17%,-5.34%,21.13%,-4.51%
2018-06-01,2018-06-30,Middlesex County,NJ,Multi-Family (2-4 Unit),"$287,500.00",-15.44%,"$329,900.00",-0.03%,$147.91,-12.09%,$210.20,0.23%,32,39.13%,35,-7.89%,42,-33.33%,3,-160.00%,34,-1700.00%,100.66%,-2.56%,40.62%,-2.85%,9.76%,0.16%,22.86%,-8.72%
2018-06-01,2018-06-30,Middlesex County,NJ,Single Family Residential,"$350,000.00",6.81%,"$329,900.00",-0.03%,$211.04,3.46%,$210.20,0.23%,822,34.53%,649,-5.67%,1039,-3.44%,3,-80.00%,37,100.00%,98.23%,-0.31%,26.76%,0.09%,24.02%,2.46%,21.73%,-4.29%
2018-06-01,2018-06-30,Middlesex County,NJ,Townhouse,"$320,393.00",46.97%,"$329,900.00",-0.03%,$195.08,0.22%,$210.20,0.23%,14,55.56%,22,-4.35%,27,-25.00%,6,-400.00%,44,700.00%,97.20%,-0.67%,7.14%,-15.08%,43.18%,8.77%,22.73%,-7.71%
2018-07-01,2018-07-31,Middlesex County,NJ,All Residential,"$316,300.00",-4.15%,"$329,900.00",0.00%,$203.11,-1.32%,$210.12,-0.04%,968,-5.47%,785,-7.32%,1157,-7.96%,3,20.00%,38,100.00%,98.49%,0.21%,25.52%,-0.66%,23.34%,0.49%,18.22%,-3.51%
2018-07-01,2018-07-31,Middlesex County,NJ,Condo,"$195,000.00",-8.24%,"$329,900.00",0.00%,$171.76,-5.19%,$210.12,-0.04%,175,11.46%,97,-31.69%,95,-36.24%,1,-50.00%,41,400.00%,97.62%,-0.56%,14.86%,-7.44%,27.74%,7.57%,19.59%,-1.54%
2018-07-01,2018-07-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$315,000.00",9.57%,"$329,900.00",0.00%,$162.15,9.63%,$210.12,-0.04%,34,6.25%,26,-25.71%,41,-2.38%,3,-10.00%,36,200.00%,99.56%,-1.10%,38.24%,-2.39%,8.00%,-1.76%,11.54%,-11.32%
2018-07-01,2018-07-31,Middlesex County,NJ,Single Family Residential,"$350,000.00",0.00%,"$329,900.00",0.00%,$210.36,-0.32%,$210.12,-0.04%,748,-9.00%,644,-0.77%,989,-4.81%,3,40.00%,39,200.00%,98.63%,0.41%,27.41%,0.64%,24.10%,0.08%,18.48%,-3.25%
2018-07-01,2018-07-31,Middlesex County,NJ,Townhouse,"$262,500.00",-18.07%,"$329,900.00",0.00%,$179.27,-8.10%,$210.12,-0.04%,11,-21.43%,18,-18.18%,32,18.52%,8,200.00%,26,-1800.00%,99.01%,1.80%,27.27%,20.13%,39.56%,-3.62%,11.11%,-11.62%
2018-08-01,2018-08-31,Middlesex County,NJ,All Residential,"$322,000.00",1.80%,"$324,500.00",-1.64%,$203.93,0.40%,$207.86,-1.08%,1119,15.60%,769,-2.04%,1067,-7.78%,2,-50.00%,45,700.00%,98.15%,-0.33%,23.86%,-1.66%,23.52%,0.19%,18.99%,0.77%
2018-08-01,2018-08-31,Middlesex County,NJ,Condo,"$205,500.00",5.38%,"$324,500.00",-1.64%,$173.65,1.10%,$207.86,-1.08%,111,-36.57%,60,-38.14%,86,-9.47%,2,80.00%,45,400.00%,97.48%,-0.15%,12.61%,-2.24%,27.24%,-0.50%,18.33%,-1.25%
2018-08-01,2018-08-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$325,000.00",3.17%,"$324,500.00",-1.64%,$164.14,1.23%,$207.86,-1.08%,41,20.59%,31,19.23%,46,12.20%,3,-70.00%,47,1100.00%,101.28%,1.71%,46.34%,8.11%,16.00%,8.00%,12.90%,1.36%
2018-08-01,2018-08-31,Middlesex County,NJ,Single Family Residential,"$337,500.00",-3.57%,"$324,500.00",-1.64%,$210.19,-0.08%,$207.86,-1.08%,955,27.67%,659,2.33%,899,-9.10%,2,-90.00%,45,600.00%,98.09%,-0.54%,24.29%,-3.11%,23.86%,-0.25%,19.58%,1.10%
2018-08-01,2018-08-31,Middlesex County,NJ,Townhouse,"$252,500.00",-3.81%,"$324,500.00",-1.64%,$185.21,3.31%,$207.86,-1.08%,12,9.09%,19,5.56%,36,12.50%,7,-50.00%,29,300.00%,98.72%,-0.29%,16.67%,-10.61%,45.74%,6.18%,10.53%,-0.58%
2018-09-01,2018-09-30,Middlesex County,NJ,All Residential,"$315,000.00",-2.17%,"$319,900.00",-1.42%,$198.50,-2.66%,$206.14,-0.82%,822,-26.54%,582,-24.32%,955,-10.50%,3,100.00%,51,600.00%,97.99%,-0.16%,21.41%,-2.45%,22.51%,-1.02%,19.24%,0.26%
2018-09-01,2018-09-30,Middlesex County,NJ,Condo,"$210,000.00",2.19%,"$319,900.00",-1.42%,$178.56,2.83%,$206.14,-0.82%,47,-57.66%,36,-40.00%,84,-2.33%,6,390.00%,74,2900.00%,95.75%,-1.73%,8.51%,-4.10%,28.99%,1.75%,16.67%,-1.67%
2018-09-01,2018-09-30,Middlesex County,NJ,Multi-Family (2-4 Unit),"$297,500.00",-8.46%,"$319,900.00",-1.42%,$152.14,-7.31%,$206.14,-0.82%,34,-17.07%,24,-22.58%,41,-10.87%,3,70.00%,49,200.00%,100.35%,-0.93%,35.29%,-11.05%,15.87%,-0.13%,29.17%,16.26%
2018-09-01,2018-09-30,Middlesex County,NJ,Single Family Residential,"$325,000.00",-3.70%,"$319,900.00",-1.42%,$202.99,-3.43%,$206.14,-0.82%,730,-23.56%,512,-22.31%,811,-9.79%,3,90.00%,50,500.00%,98.03%,-0.06%,21.92%,-2.38%,22.59%,-1.27%,19.14%,-0.43%
2018-09-01,2018-09-30,Middlesex County,NJ,Townhouse,"$273,000.00",8.12%,"$319,900.00",-1.42%,$177.87,-3.96%,$206.14,-0.82%,11,-8.33%,10,-47.37%,19,-47.22%,8,60.00%,82,5300.00%,97.52%,-1.21%,0.00%,-16.67%,44.57%,-1.18%,10.00%,-0.53%
2018-10-01,2018-10-31,Middlesex County,NJ,All Residential,"$305,000.00",-3.17%,"$319,900.00",0.00%,$198.97,0.24%,$206.91,0.37%,857,4.26%,598,2.75%,1011,5.86%,3,-10.00%,53,200.00%,97.98%,-0.01%,22.52%,1.11%,26.84%,4.33%,18.56%,-0.68%
2018-10-01,2018-10-31,Middlesex County,NJ,Condo,"$149,000.00",-29.05%,"$319,900.00",0.00%,$184.52,3.34%,$206.91,0.37%,46,-2.13%,46,27.78%,91,8.33%,6,0.00%,56,-1800.00%,96.64%,0.89%,6.52%,-1.99%,31.67%,2.68%,21.74%,5.07%
2018-10-01,2018-10-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$317,500.00",6.72%,"$319,900.00",0.00%,$156.25,2.70%,$206.91,0.37%,28,-17.65%,27,12.50%,45,9.76%,4,110.00%,31,-1800.00%,99.31%,-1.03%,35.71%,0.42%,18.52%,2.65%,3.70%,-25.46%
2018-10-01,2018-10-31,Middlesex County,NJ,Single Family Residential,"$310,000.00",-4.62%,"$319,900.00",0.00%,$201.15,-0.91%,$206.91,0.37%,772,5.75%,503,-1.76%,847,4.44%,3,-20.00%,55,500.00%,98.11%,0.08%,23.06%,1.14%,27.60%,5.01%,19.48%,0.34%
2018-10-01,2018-10-31,Middlesex County,NJ,Townhouse,"$217,000.00",-20.51%,"$319,900.00",0.00%,$164.42,-7.56%,$206.91,0.37%,11,0.00%,22,120.00%,28,47.37%,8,-20.00%,63,-1900.00%,91.57%,-5.94%,18.18%,18.18%,42.22%,-2.34%,9.09%,-0.91%
2018-11-01,2018-11-30,Middlesex County,NJ,All Residential,"$300,000.00",-1.64%,"$309,000.00",-3.41%,$200.48,0.76%,$202.95,-1.92%,762,-11.09%,546,-8.70%,705,-30.27%,3,10.00%,57,400.00%,97.58%,-0.41%,18.64%,-3.89%,19.47%,-7.37%,17.22%,-1.35%
2018-11-01,2018-11-30,Middlesex County,NJ,Condo,"$135,000.00",-9.40%,"$309,000.00",-3.41%,$170.51,-7.59%,$202.95,-1.92%,44,-4.35%,49,6.52%,67,-26.37%,6,10.00%,70,1400.00%,97.25%,0.62%,13.64%,7.11%,17.59%,-14.08%,22.45%,0.71%
2018-11-01,2018-11-30,Middlesex County,NJ,Multi-Family (2-4 Unit),"$292,500.00",-7.87%,"$309,000.00",-3.41%,$148.89,-4.71%,$202.95,-1.92%,26,-7.14%,21,-22.22%,27,-40.00%,4,0.00%,49,1800.00%,95.42%,-3.90%,23.08%,-12.64%,9.68%,-8.84%,33.33%,29.63%
2018-11-01,2018-11-30,Middlesex County,NJ,Single Family Residential,"$310,000.00",0.00%,"$309,000.00",-3.41%,$202.55,0.70%,$202.95,-1.92%,690,-10.62%,463,-7.95%,592,-30.11%,3,10.00%,57,200.00%,97.67%,-0.43%,18.84%,-4.22%,20.34%,-7.26%,15.98%,-3.50%
2018-11-01,2018-11-30,Middlesex County,NJ,Townhouse,"$236,250.00",8.87%,"$309,000.00",-3.41%,$201.21,22.38%,$202.95,-1.92%,2,-81.82%,13,-40.91%,19,-32.14%,39,3130.00%,82,1900.00%,97.59%,6.02%,0.00%,-18.18%,35.44%,-6.78%,15.38%,6.29%
2018-12-01,2018-12-31,Middlesex County,NJ,All Residential,"$300,000.00",0.00%,"$299,000.00",-3.24%,$200.00,-0.24%,$208.25,2.61%,752,-1.31%,448,-17.95%,438,-37.87%,3,-50.00%,60,300.00%,97.17%,-0.41%,16.76%,-1.88%,13.37%,-6.10%,11.16%,-6.06%
2018-12-01,2018-12-31,Middlesex County,NJ,Condo,"$211,000.00",56.30%,"$299,000.00",-3.24%,$183.16,7.42%,$208.25,2.61%,46,4.55%,40,-18.37%,36,-46.27%,5,-150.00%,63,-700.00%,96.55%,-0.71%,10.87%,-2.77%,12.02%,-5.57%,12.50%,-9.95%
2018-12-01,2018-12-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$325,000.00",11.11%,"$299,000.00",-3.24%,$161.32,8.35%,$208.25,2.61%,30,15.38%,15,-28.57%,19,-29.63%,3,-120.00%,64,1500.00%,97.97%,2.56%,30.00%,6.92%,18.35%,8.67%,6.67%,-26.67%
2018-12-01,2018-12-31,Middlesex County,NJ,Single Family Residential,"$304,999.00",-1.61%,"$299,000.00",-3.24%,$202.84,0.14%,$208.25,2.61%,673,-2.46%,383,-17.28%,376,-36.49%,3,-40.00%,59,200.00%,97.18%,-0.50%,16.64%,-2.20%,13.73%,-6.62%,11.49%,-4.49%
2018-12-01,2018-12-31,Middlesex County,NJ,Townhouse,"$224,000.00",-5.19%,"$299,000.00",-3.24%,$150.00,-25.45%,$208.25,2.61%,3,50.00%,10,-23.08%,7,-63.16%,21,-1780.00%,60,-2200.00%,96.57%,-1.03%,0.00%,0.00%,21.54%,-13.90%,0.00%,-15.38%
2019-01-01,2019-01-31,Middlesex County,NJ,All Residential,"$304,950.00",1.65%,"$319,900.00",6.99%,$196.25,-1.88%,$210.46,1.06%,621,-17.42%,379,-15.40%,870,98.63%,4,80.00%,67,700.00%,97.37%,0.20%,19.00%,2.25%,17.97%,4.60%,21.64%,10.48%
2019-01-01,2019-01-31,Middlesex County,NJ,Condo,"$187,500.00",-11.14%,"$319,900.00",6.99%,$183.47,0.17%,$210.46,1.06%,40,-13.04%,22,-45.00%,92,155.56%,6,120.00%,78,1500.00%,97.19%,0.65%,7.50%,-3.37%,16.33%,4.32%,18.18%,5.68%
2019-01-01,2019-01-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$355,000.00",9.23%,"$319,900.00",6.99%,$149.28,-7.46%,$210.46,1.06%,27,-10.00%,20,33.33%,46,142.11%,4,80.00%,59,-500.00%,96.94%,-1.04%,25.93%,-4.07%,10.92%,-7.42%,25.00%,18.33%
2019-01-01,2019-01-31,Middlesex County,NJ,Single Family Residential,"$308,000.00",0.98%,"$319,900.00",6.99%,$199.79,-1.51%,$210.46,1.06%,550,-18.28%,329,-14.10%,716,90.43%,3,70.00%,67,800.00%,97.39%,0.22%,19.64%,2.99%,19.03%,5.31%,21.88%,10.40%
2019-01-01,2019-01-31,Middlesex County,NJ,Townhouse,"$267,450.00",19.40%,"$319,900.00",6.99%,$124.27,-17.15%,$210.46,1.06%,4,33.33%,8,-20.00%,16,128.57%,15,-640.00%,102,4200.00%,98.51%,1.95%,0.00%,0.00%,27.87%,6.33%,12.50%,12.50%
2019-02-01,2019-02-28,Middlesex County,NJ,All Residential,"$283,900.00",-6.90%,"$334,999.50",4.72%,$191.11,-2.62%,$211.23,0.37%,507,-18.36%,445,17.41%,870,0.00%,5,100.00%,69,200.00%,96.82%,-0.54%,15.38%,-3.62%,15.67%,-2.30%,25.62%,3.98%
2019-02-01,2019-02-28,Middlesex County,NJ,Condo,"$160,000.00",-14.67%,"$334,999.50",4.72%,$162.93,-11.19%,$211.23,0.37%,27,-32.50%,42,90.91%,80,-13.04%,9,330.00%,61,-1700.00%,96.17%,-1.03%,3.70%,-3.80%,15.77%,-0.57%,33.33%,15.15%
2019-02-01,2019-02-28,Middlesex County,NJ,Multi-Family (2-4 Unit),"$320,000.00",-9.86%,"$334,999.50",4.72%,$164.58,10.25%,$211.23,0.37%,24,-11.11%,20,0.00%,34,-26.09%,5,60.00%,73,1400.00%,96.41%,-0.52%,4.17%,-21.76%,10.08%,-0.84%,15.00%,-10.00%
2019-02-01,2019-02-28,Middlesex County,NJ,Single Family Residential,"$291,000.00",-5.52%,"$334,999.50",4.72%,$195.01,-2.39%,$211.23,0.37%,453,-17.64%,379,15.20%,747,4.33%,4,100.00%,69,200.00%,96.87%,-0.52%,16.56%,-3.08%,16.19%,-2.84%,25.59%,3.71%
2019-02-01,2019-02-28,Middlesex County,NJ,Townhouse,"$240,000.00",-10.26%,"$334,999.50",4.72%,$186.40,50.00%,$211.23,0.37%,3,-25.00%,4,-50.00%,9,-43.75%,19,370.00%,126,2400.00%,98.83%,0.32%,33.33%,33.33%,29.82%,1.96%,0.00%,-12.50%
2019-03-01,2019-03-31,Middlesex County,NJ,All Residential,"$305,000.00",7.43%,"$340,000.00",1.49%,$196.17,2.65%,$213.99,1.31%,690,36.09%,678,52.36%,1272,46.21%,4,-100.00%,76,700.00%,97.38%,0.55%,20.00%,4.62%,19.47%,3.80%,29.79%,4.18%
2019-03-01,2019-03-31,Middlesex County,NJ,Condo,"$171,846.50",7.40%,"$340,000.00",1.49%,$162.87,-0.04%,$213.99,1.31%,64,137.04%,52,23.81%,105,31.25%,4,-540.00%,83,2200.00%,96.25%,0.08%,7.81%,4.11%,27.07%,11.30%,30.77%,-2.56%
2019-03-01,2019-03-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$339,500.00",6.09%,"$340,000.00",1.49%,$155.62,-5.45%,$213.99,1.31%,28,16.67%,29,45.00%,29,-14.71%,3,-140.00%,59,-1400.00%,96.87%,0.46%,35.71%,31.55%,10.00%,-0.08%,24.14%,9.14%
2019-03-01,2019-03-31,Middlesex County,NJ,Single Family Residential,"$310,000.00",6.53%,"$340,000.00",1.49%,$200.56,2.85%,$213.99,1.31%,593,30.91%,592,56.20%,1110,48.59%,4,-80.00%,76,700.00%,97.54%,0.67%,20.74%,4.19%,19.91%,3.72%,29.90%,4.30%
2019-03-01,2019-03-31,Middlesex County,NJ,Townhouse,"$442,000.00",84.17%,"$340,000.00",1.49%,$184.62,-0.96%,$213.99,1.31%,5,66.67%,5,25.00%,28,211.11%,14,-460.00%,121,-500.00%,95.46%,-3.37%,0.00%,-33.33%,41.67%,11.84%,40.00%,40.00%
2019-04-01,2019-04-30,Middlesex County,NJ,All Residential,"$304,000.00",-0.33%,"$349,900.00",2.91%,$199.59,1.74%,$218.00,1.87%,778,12.75%,833,22.86%,1424,11.95%,3,-20.00%,54,-2200.00%,97.72%,0.35%,20.18%,0.18%,20.95%,1.48%,27.49%,-2.30%
2019-04-01,2019-04-30,Middlesex County,NJ,Condo,"$199,900.00",16.32%,"$349,900.00",2.91%,$181.48,11.42%,$218.00,1.87%,45,-29.69%,64,23.08%,100,-4.76%,5,170.00%,88,500.00%,97.58%,1.34%,4.44%,-3.37%,28.20%,1.13%,14.06%,-16.71%
2019-04-01,2019-04-30,Middlesex County,NJ,Multi-Family (2-4 Unit),"$275,000.00",-19.00%,"$349,900.00",2.91%,$159.77,2.67%,$218.00,1.87%,33,17.86%,25,-13.79%,36,24.14%,3,-60.00%,45,-1400.00%,95.86%,-1.01%,36.36%,0.65%,11.22%,1.22%,28.00%,3.86%
2019-04-01,2019-04-30,Middlesex County,NJ,Single Family Residential,"$309,000.00",-0.32%,"$349,900.00",2.91%,$203.04,1.24%,$218.00,1.87%,696,17.37%,734,23.99%,1261,13.60%,3,-30.00%,53,-2300.00%,97.84%,0.30%,20.55%,-0.20%,20.97%,1.06%,28.47%,-1.42%
2019-04-01,2019-04-30,Middlesex County,NJ,Townhouse,"$319,500.00",-27.71%,"$349,900.00",2.91%,$206.87,12.06%,$218.00,1.87%,4,-20.00%,10,100.00%,27,-3.57%,20,610.00%,187,6600.00%,94.64%,-0.82%,0.00%,0.00%,41.46%,-0.20%,40.00%,0.00%
2019-05-01,2019-05-31,Middlesex County,NJ,All Residential,"$319,945.00",5.25%,"$349,900.00",0.00%,$207.27,3.85%,$214.07,-1.80%,976,25.45%,865,3.84%,1229,-13.69%,3,-70.00%,41,-1300.00%,98.13%,0.40%,22.23%,2.05%,24.35%,3.40%,22.89%,-4.60%
2019-05-01,2019-05-31,Middlesex County,NJ,Condo,"$200,044.00",0.07%,"$349,900.00",0.00%,$186.65,2.85%,$214.07,-1.80%,64,42.22%,56,-12.50%,67,-33.00%,3,-200.00%,47,-4100.00%,96.77%,-0.81%,12.50%,8.06%,19.60%,-8.60%,25.00%,10.94%
2019-05-01,2019-05-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$359,000.00",30.55%,"$349,900.00",0.00%,$170.29,6.58%,$214.07,-1.80%,31,-6.06%,20,-20.00%,39,8.33%,3,30.00%,32,-1300.00%,100.32%,4.46%,32.26%,-4.11%,13.73%,2.50%,30.00%,2.00%
2019-05-01,2019-05-31,Middlesex County,NJ,Single Family Residential,"$323,250.00",4.61%,"$349,900.00",0.00%,$210.89,3.86%,$214.07,-1.80%,871,25.14%,767,4.50%,1091,-13.48%,3,-60.00%,40,-1300.00%,98.16%,0.32%,22.85%,2.30%,25.62%,4.66%,22.69%,-5.79%
2019-05-01,2019-05-31,Middlesex County,NJ,Townhouse,"$249,999.00",-21.75%,"$349,900.00",0.00%,$172.92,-16.41%,$214.07,-1.80%,11,175.00%,22,120.00%,32,18.52%,7,-1290.00%,61,-12600.00%,97.38%,2.74%,9.09%,9.09%,32.14%,-9.32%,18.18%,-21.82%
2019-06-01,2019-06-30,Middlesex County,NJ,All Residential,"$320,000.00",0.02%,"$345,000.00",-1.40%,$210.60,1.61%,$216.10,0.95%,987,1.13%,773,-10.64%,1151,-6.35%,3,10.00%,39,-200.00%,98.22%,0.09%,21.18%,-1.06%,24.22%,-0.13%,20.70%,-2.19%
2019-06-01,2019-06-30,Middlesex County,NJ,Condo,"$177,000.00",-11.52%,"$345,000.00",-1.40%,$163.16,-12.58%,$216.10,0.95%,68,6.25%,59,5.36%,67,0.00%,3,-50.00%,63,1600.00%,98.23%,1.46%,11.76%,-0.74%,22.37%,2.77%,18.64%,-6.36%
2019-06-01,2019-06-30,Middlesex County,NJ,Multi-Family (2-4 Unit),"$344,500.00",-4.04%,"$345,000.00",-1.40%,$181.28,6.45%,$216.10,0.95%,34,9.68%,32,60.00%,41,5.13%,2,-40.00%,53,2100.00%,98.59%,-1.73%,29.41%,-2.85%,14.29%,0.56%,25.00%,-5.00%
2019-06-01,2019-06-30,Middlesex County,NJ,Single Family Residential,"$327,500.00",1.31%,"$345,000.00",-1.40%,$215.65,2.26%,$216.10,0.95%,876,0.57%,670,-12.65%,1015,-6.97%,3,10.00%,37,-300.00%,98.21%,0.04%,21.69%,-1.16%,25.04%,-0.59%,20.45%,-2.24%
2019-06-01,2019-06-30,Middlesex County,NJ,Townhouse,"$288,250.00",15.30%,"$345,000.00",-1.40%,$172.96,0.02%,$216.10,0.95%,10,-9.09%,12,-45.45%,28,-12.50%,8,100.00%,54,-700.00%,98.03%,0.65%,10.00%,0.91%,56.98%,24.83%,33.33%,15.15%
2019-07-01,2019-07-31,Middlesex County,NJ,All Residential,"$332,000.00",3.75%,"$338,000.00",-2.03%,$210.45,-0.07%,$215.66,-0.20%,989,0.20%,764,-1.16%,1057,-8.17%,3,-20.00%,47,800.00%,98.12%,-0.10%,22.24%,1.07%,24.57%,0.35%,19.24%,-1.46%
2019-07-01,2019-07-31,Middlesex County,NJ,Condo,"$222,500.00",25.71%,"$338,000.00",-2.03%,$185.43,13.65%,$215.66,-0.20%,44,-35.29%,44,-25.42%,65,-2.99%,4,140.00%,55,-800.00%,97.40%,-0.84%,11.36%,-0.40%,27.36%,4.99%,20.45%,1.81%
2019-07-01,2019-07-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$335,000.00",-2.76%,"$338,000.00",-2.03%,$163.81,-9.64%,$215.66,-0.20%,26,-23.53%,21,-34.38%,24,-41.46%,3,70.00%,41,-1200.00%,97.31%,-1.28%,30.77%,1.36%,6.45%,-7.83%,19.05%,-5.95%
2019-07-01,2019-07-31,Middlesex County,NJ,Single Family Residential,"$340,000.00",3.82%,"$338,000.00",-2.03%,$212.34,-1.53%,$215.66,-0.20%,917,4.68%,675,0.75%,951,-6.31%,3,-20.00%,47,1000.00%,98.18%,-0.03%,22.57%,0.88%,25.65%,0.61%,19.26%,-1.19%
2019-07-01,2019-07-31,Middlesex County,NJ,Townhouse,"$218,000.00",-24.37%,"$338,000.00",-2.03%,$205.88,19.04%,$215.66,-0.20%,2,-80.00%,24,100.00%,17,-39.29%,34,2540.00%,95,4100.00%,94.53%,-3.50%,0.00%,-10.00%,57.35%,0.38%,16.67%,-16.67%
2019-08-01,2019-08-31,Middlesex County,NJ,All Residential,"$332,820.00",0.25%,"$339,000.00",0.30%,$210.67,0.11%,$212.84,-1.31%,1001,1.21%,714,-6.54%,955,-9.65%,2,-20.00%,51,400.00%,97.61%,-0.50%,22.08%,-0.17%,23.23%,-1.34%,20.03%,0.79%
2019-08-01,2019-08-31,Middlesex County,NJ,Condo,"$119,000.00",-46.52%,"$339,000.00",0.30%,$164.93,-11.05%,$212.84,-1.31%,64,45.45%,37,-15.91%,57,-12.31%,3,-170.00%,59,400.00%,96.43%,-0.96%,17.19%,5.82%,17.68%,-9.68%,13.51%,-6.94%
2019-08-01,2019-08-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$363,125.00",8.40%,"$339,000.00",0.30%,$179.89,9.82%,$212.84,-1.31%,32,23.08%,29,38.10%,44,83.33%,2,-70.00%,61,2000.00%,99.11%,1.80%,28.12%,-2.64%,6.52%,0.07%,24.14%,5.09%
2019-08-01,2019-08-31,Middlesex County,NJ,Single Family Residential,"$339,500.00",-0.15%,"$339,000.00",0.30%,$212.98,0.30%,$212.84,-1.31%,899,-1.96%,633,-6.22%,841,-11.57%,2,-10.00%,50,300.00%,97.67%,-0.50%,22.36%,-0.22%,24.74%,-0.91%,20.22%,0.96%
2019-08-01,2019-08-31,Middlesex County,NJ,Townhouse,"$205,000.00",-5.96%,"$339,000.00",0.30%,$229.35,11.40%,$212.84,-1.31%,6,200.00%,15,-37.50%,13,-23.53%,8,-2530.00%,118,2300.00%,93.13%,-1.39%,0.00%,0.00%,44.23%,-13.12%,20.00%,3.33%
2019-09-01,2019-09-30,Middlesex County,NJ,All Residential,"$324,950.00",-2.36%,"$329,949.50",-2.67%,$205.91,-2.26%,$218.66,2.73%,832,-16.88%,639,-10.50%,895,-6.28%,3,50.00%,51,0.00%,97.68%,0.07%,19.11%,-2.97%,22.79%,-0.44%,19.72%,-0.31%
2019-09-01,2019-09-30,Middlesex County,NJ,Condo,"$199,500.00",67.65%,"$329,949.50",-2.67%,$175.71,6.54%,$218.66,2.73%,44,-31.25%,55,48.65%,64,12.28%,3,60.00%,61,200.00%,96.71%,0.28%,6.82%,-10.37%,21.47%,3.80%,20.00%,6.49%
2019-09-01,2019-09-30,Middlesex County,NJ,Multi-Family (2-4 Unit),"$307,500.00",-15.32%,"$329,949.50",-2.67%,$175.38,-2.50%,$218.66,2.73%,30,-6.25%,26,-10.34%,34,-22.73%,2,0.00%,28,-3300.00%,97.08%,-2.03%,23.33%,-4.79%,13.79%,7.27%,38.46%,14.32%
2019-09-01,2019-09-30,Middlesex County,NJ,Single Family Residential,"$330,000.00",-2.80%,"$329,949.50",-2.67%,$208.90,-1.91%,$218.66,2.73%,750,-16.57%,547,-13.59%,788,-6.30%,3,50.00%,51,100.00%,97.78%,0.10%,19.87%,-2.49%,23.90%,-0.84%,19.01%,-1.21%
2019-09-01,2019-09-30,Middlesex County,NJ,Townhouse,"$295,750.00",44.27%,"$329,949.50",-2.67%,$189.33,-17.45%,$218.66,2.73%,8,33.33%,11,-26.67%,9,-30.77%,4,-420.00%,70,-4800.00%,96.25%,3.12%,0.00%,0.00%,50.00%,5.77%,9.09%,-10.91%
2019-10-01,2019-10-31,Middlesex County,NJ,All Residential,"$330,000.00",1.55%,"$339,900.00",3.02%,$207.78,0.91%,$214.99,-1.68%,918,10.34%,631,-1.25%,918,2.57%,2,-50.00%,55,400.00%,97.53%,-0.15%,21.90%,2.78%,23.93%,1.14%,21.55%,1.83%
2019-10-01,2019-10-31,Middlesex County,NJ,Condo,"$212,750.00",6.64%,"$339,900.00",3.02%,$198.52,12.98%,$214.99,-1.68%,38,-13.64%,33,-40.00%,50,-21.88%,4,60.00%,81,2000.00%,96.35%,-0.36%,7.89%,1.08%,15.85%,-5.62%,18.18%,-1.82%
2019-10-01,2019-10-31,Middlesex County,NJ,Multi-Family (2-4 Unit),"$337,500.00",9.76%,"$339,900.00",3.02%,$174.96,-0.24%,$214.99,-1.68%,30,0.00%,24,-7.69%,41,20.59%,3,30.00%,49,2100.00%,97.97%,0.90%,40.00%,16.67%,9.38%,-4.42%,29.17%,-9.29%
2019-10-01,2019-10-31,Middlesex County,NJ,Single Family Residential,"$335,000.00",1.52%,"$339,900.00",3.02%,$208.92,0.01%,$214.99,-1.68%,846,12.80%,568,3.84%,812,3.05%,2,-60.00%,55,400.00%,97.57%,-0.20%,21.99%,2.12%,25.70%,1.80%,21.30%,2.29%
2019-10-01,2019-10-31,Middlesex County,NJ,Townhouse,"$269,250.00",-8.96%,"$339,900.00",3.02%,$173.77,-8.22%,$214.99,-1.68%,4,-50.00%,6,-45.45%,15,66.67%,10,600.00%,51,-1900.00%,96.47%,0.22%,0.00%,0.00%,40.48%,-9.52%,33.33%,24.24%
2019-11-01,2019-11-30,Middlesex County,NJ,All Residential,"$323,000.00",-2.12%,"$319,900.00",-5.88%,$208.33,0.26%,$210.90,-1.90%,716,-22.00%,506,-19.81%,589,-35.84%,3,40.00%,57,200.00%,97.52%,-0.01%,18.99%,-2.90%,19.40%,-4.52%,16.01%,-5.55%
